,naics,countOsm,countStatcan,osmCompleteness,population density,median income,ale_index,% non-immigrants,% not a visible minority,% postsecondary
109,812114,1,0,inf,2958.9,38784.0,1.1013554,0.5394190871369294,0.7883817427385892,0.46680497925311204
110,8131,1,1,1.0,3440.3,36480.0,1.3604482,0.5578093306288032,0.7606490872210954,0.4665314401622718
111,81293,3,0,inf,3440.3,36480.0,1.3604482,0.5578093306288032,0.7606490872210954,0.4665314401622718
112,447,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
113,4411,2,3,0.6666666666666666,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
114,4482,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
115,8111,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
116,8123,1,1,1.0,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
117,44512,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
118,44611,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
119,44711,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
120,45322,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
121,45391,1,1,1.0,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
122,54111,1,7,0.14285714285714285,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
123,54194,1,2,0.5,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
124,71394,2,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
125,81293,13,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
126,532112,2,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
127,722511,2,1,2.0,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
128,811192,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
129,812114,1,0,inf,2141.7,41088.0,0.62570411,0.5996131528046421,0.8123791102514507,0.4158607350096712
130,447,3,1,3.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
131,491,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
132,4411,10,9,1.1111111111111112,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
133,4421,3,5,0.6,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
134,4481,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
135,5221,2,2,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
136,5312,1,3,0.3333333333333333,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
137,5613,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
138,7224,3,3,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
139,8111,19,23,0.8260869565217391,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
140,8131,3,5,0.6,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
141,44131,2,1,2.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
142,44411,2,1,2.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
143,44419,5,1,5.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
144,44511,1,3,0.3333333333333333,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
145,44512,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
146,44521,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
147,44611,2,3,0.6666666666666666,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
148,44711,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
149,52421,2,1,2.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
150,53113,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
151,54111,2,7,0.2857142857142857,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
152,71394,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
153,72111,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
154,72112,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
155,81293,145,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
156,441220,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
157,442291,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
158,445291,2,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
159,445292,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
160,452110,1,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
161,522291,2,1,2.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
162,532111,6,3,2.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
163,532112,10,0,inf,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
164,722511,10,23,0.43478260869565216,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
165,722512,14,13,1.0769230769230769,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
166,811192,5,1,5.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
167,812114,1,1,1.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
168,812115,2,1,2.0,990.8,44719.0,-0.73961651,0.46199491381746255,0.49307714043515116,0.7233681831025713
169,447,1,1,1.0,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
170,4411,4,2,2.0,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
171,4481,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
172,8111,11,33,0.3333333333333333,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
173,8123,1,2,0.5,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
174,8131,1,1,1.0,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
175,8133,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
176,8134,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
177,44131,1,2,0.5,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
178,44419,2,4,0.5,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
179,44512,1,1,1.0,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
180,44711,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
181,45391,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
182,53113,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
183,54111,1,1,1.0,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
184,54194,1,4,0.25,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
185,71394,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
186,81291,1,2,0.5,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
187,81293,16,1,16.0,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
188,81392,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
189,81394,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
190,441220,1,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
191,445291,2,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
192,532112,4,0,inf,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
193,722511,2,3,0.6666666666666666,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
194,722512,3,8,0.375,1575.3,57664.0,2.2362003,0.6830122591943958,0.8085230589608874,0.6830122591943958
195,447,3,2,1.5,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
196,4481,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
197,5221,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
198,6111,2,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
199,7224,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
200,8111,5,7,0.7142857142857143,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
201,8131,2,2,1.0,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
202,44411,1,2,0.5,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
203,44419,2,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
204,44422,1,1,1.0,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
205,44511,1,3,0.3333333333333333,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
206,44512,2,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
207,44521,1,1,1.0,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
208,44523,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
209,44711,2,1,2.0,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
210,45392,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
211,81293,11,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
212,445292,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
213,446191,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
214,452110,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
215,541213,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
216,722511,2,2,1.0,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
217,722512,5,3,1.6666666666666667,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
218,811192,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
219,812114,1,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
220,812115,2,0,inf,693.6,33536.0,0.83094817,0.5993930197268589,0.7814871016691958,0.4552352048558422
221,6111,1,0,inf,2600.8,38272.0,0.36742693,0.6224489795918368,0.7653061224489796,0.4489795918367347
222,4411,3,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
223,4481,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
224,5221,3,1,3.0,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
225,5613,1,1,1.0,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
226,8111,1,1,1.0,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
227,44511,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
228,44611,1,2,0.5,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
229,45391,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
230,48421,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
231,51213,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
232,52421,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
233,54111,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
234,71394,1,1,1.0,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
235,81291,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
236,81293,26,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
237,445291,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
238,452110,1,1,1.0,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
239,522291,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
240,532112,3,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
241,722511,7,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
242,722512,8,3,2.6666666666666665,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
243,812114,1,0,inf,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
244,812115,6,1,6.0,1784.8,37952.0,0.87807548,0.5574912891986062,0.7491289198606271,0.586527293844367
245,81293,1,0,inf,2433.5,22976.0,1.7463771,0.6882591093117408,0.5870445344129555,0.45546558704453444
246,8111,1,1,1.0,6944.1,26624.0,2.8837249,0.49625468164794007,0.6179775280898876,0.5430711610486891
247,45391,1,0,inf,6944.1,26624.0,2.8837249,0.49625468164794007,0.6179775280898876,0.5430711610486891
248,81293,4,0,inf,6944.1,26624.0,2.8837249,0.49625468164794007,0.6179775280898876,0.5430711610486891
249,722511,1,1,1.0,6944.1,26624.0,2.8837249,0.49625468164794007,0.6179775280898876,0.5430711610486891
250,812114,2,0,inf,6944.1,26624.0,2.8837249,0.49625468164794007,0.6179775280898876,0.5430711610486891
251,812115,1,0,inf,6944.1,26624.0,2.8837249,0.49625468164794007,0.6179775280898876,0.5430711610486891
252,6111,1,0,inf,1991.1,25259.0,2.718488,0.3345724907063197,0.5762081784386617,0.22304832713754646
253,81293,1,0,inf,3244.0,24235.0,1.2842863,0.3678474114441417,0.5495004541326067,0.4268846503178928
254,6111,2,0,inf,2859.6,27840.0,1.8262764,0.4785276073619632,0.4662576687116564,0.4049079754601227
255,81293,1,0,inf,2859.6,27840.0,1.8262764,0.4785276073619632,0.4662576687116564,0.4049079754601227
256,447,1,1,1.0,3918.8,27072.0,2.2271798,0.49019607843137253,0.5042016806722689,0.49019607843137253
257,44512,1,0,inf,3918.8,27072.0,2.2271798,0.49019607843137253,0.5042016806722689,0.49019607843137253
258,44711,1,1,1.0,3918.8,27072.0,2.2271798,0.49019607843137253,0.5042016806722689,0.49019607843137253
259,81293,2,0,inf,4763.1,28032.0,1.5257283,0.488245931283906,0.28933092224231466,0.3887884267631103
260,522291,1,0,inf,4763.1,28032.0,1.5257283,0.488245931283906,0.28933092224231466,0.3887884267631103
261,722512,1,1,1.0,4763.1,28032.0,1.5257283,0.488245931283906,0.28933092224231466,0.3887884267631103
262,6111,1,0,inf,2598.3,22720.0,3.4211311,0.4864864864864865,0.3108108108108108,0.24324324324324326
263,81293,1,0,inf,2598.3,22720.0,3.4211311,0.4864864864864865,0.3108108108108108,0.24324324324324326
264,81293,2,0,inf,3602.9,25472.0,4.0153775,0.3401360544217687,0.3401360544217687,0.4875283446712018
265,81293,4,0,inf,16692.0,18352.0,1.7952262,0.5454545454545454,0.04090909090909091,0.12272727272727273
266,722512,1,0,inf,16692.0,18352.0,1.7952262,0.5454545454545454,0.04090909090909091,0.12272727272727273
267,812115,1,0,inf,16692.0,18352.0,1.7952262,0.5454545454545454,0.04090909090909091,0.12272727272727273
268,6111,1,0,inf,2902.4,21888.0,0.87511027,0.4424778761061947,0.3392330383480826,0.25073746312684364
269,81293,3,0,inf,2902.4,21888.0,0.87511027,0.4424778761061947,0.3392330383480826,0.25073746312684364
270,447,1,1,1.0,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
271,4453,1,1,1.0,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
272,4481,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
273,5613,1,1,1.0,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
274,8123,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
275,44512,2,1,2.0,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
276,44611,1,1,1.0,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
277,44711,2,1,2.0,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
278,45112,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
279,81293,3,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
280,445291,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
281,522291,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
282,722511,3,2,1.5,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
283,722512,5,3,1.6666666666666667,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
284,812114,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
285,812115,1,0,inf,11107.2,21376.0,2.0804214,0.32436708860759494,0.10284810126582279,0.22151898734177214
286,81293,6,0,inf,33005.8,18560.0,2.6132338,0.37215411558669004,0.05691768826619965,0.2583187390542907
287,81293,4,0,inf,11671.2,22955.0,2.9037025,0.3695150115473441,0.26558891454965355,0.20785219399538107
288,447,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
289,4421,2,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
290,4453,1,1,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
291,4481,7,2,3.5,5263.2,22016.0,2.5891881,0.405,0.045,0.215
292,4482,2,2,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
293,5221,1,1,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
294,5613,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
295,8111,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
296,8123,1,1,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
297,44221,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
298,44314,1,3,0.3333333333333333,5263.2,22016.0,2.5891881,0.405,0.045,0.215
299,44511,1,1,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
300,44512,2,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
301,44611,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
302,44612,1,1,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
303,44711,2,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
304,54111,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
305,56151,1,1,1.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
306,71394,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
307,81293,14,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
308,445292,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
309,451310,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
310,452110,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
311,541213,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
312,722512,8,4,2.0,5263.2,22016.0,2.5891881,0.405,0.045,0.215
313,811192,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
314,812114,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
315,812115,1,0,inf,5263.2,22016.0,2.5891881,0.405,0.045,0.215
316,6111,1,0,inf,3582.4,20800.0,3.0101557,0.4470198675496689,0.11589403973509933,0.1490066225165563
317,81293,3,0,inf,3582.4,20800.0,3.0101557,0.4470198675496689,0.11589403973509933,0.1490066225165563
318,6111,1,0,inf,1652.2,32096.0,0.11248086,0.6558641975308642,0.5941358024691358,0.49382716049382713
319,81293,5,0,inf,1652.2,32096.0,0.11248086,0.6558641975308642,0.5941358024691358,0.49382716049382713
320,81293,1,0,inf,10557.9,22464.0,0.049903236,0.22357723577235772,0.06775067750677506,0.508130081300813
321,81293,4,0,inf,4053.0,28912.0,0.55042911,0.5326704545454546,0.40482954545454547,0.3835227272727273
322,8131,1,0,inf,3037.3,26048.0,1.0025001,0.3524804177545692,0.44386422976501305,0.4699738903394256
323,81293,1,0,inf,3037.3,26048.0,1.0025001,0.3524804177545692,0.44386422976501305,0.4699738903394256
324,8131,1,1,1.0,2818.4,47744.0,1.5396329,0.6559766763848397,0.8454810495626822,0.46647230320699706
325,81293,1,0,inf,2818.4,47744.0,1.5396329,0.6559766763848397,0.8454810495626822,0.46647230320699706
326,6111,1,0,inf,2200.9,49152.0,0.61045343,0.7670454545454546,1.003787878787879,0.615530303030303
327,51912,1,0,inf,2200.9,49152.0,0.61045343,0.7670454545454546,1.003787878787879,0.615530303030303
328,81293,4,0,inf,2200.9,49152.0,0.61045343,0.7670454545454546,1.003787878787879,0.615530303030303
329,6111,1,0,inf,2448.1,35456.0,1.4477856,0.648,0.808,0.464
330,81293,1,0,inf,2448.1,35456.0,1.4477856,0.648,0.808,0.464
331,81293,2,0,inf,2236.8,29888.0,0.52996105,0.45045045045045046,0.5743243243243243,0.36036036036036034
332,72111,2,0,inf,1075.1,28896.0,-0.31332403,0.36036036036036034,0.4617117117117117,0.40540540540540543
333,72112,2,0,inf,1075.1,28896.0,-0.31332403,0.36036036036036034,0.4617117117117117,0.40540540540540543
334,81293,8,0,inf,1075.1,28896.0,-0.31332403,0.36036036036036034,0.4617117117117117,0.40540540540540543
335,722511,1,0,inf,1075.1,28896.0,-0.31332403,0.36036036036036034,0.4617117117117117,0.40540540540540543
336,81293,4,0,inf,1607.4,30592.0,-0.32930568,0.5578093306288032,0.4259634888438134,0.4462474645030426
337,81293,3,0,inf,5519.9,40229.0,1.2927035,0.5809859154929577,0.5369718309859155,0.5105633802816901
338,722511,1,0,inf,5519.9,40229.0,1.2927035,0.5809859154929577,0.5369718309859155,0.5105633802816901
339,81293,2,0,inf,4351.5,27691.0,0.18547985,0.42395104895104896,0.38024475524475526,0.4458041958041958
340,6111,2,0,inf,919.2,24896.0,0.74269646,0.4277286135693215,0.45722713864306785,0.2359882005899705
341,6244,1,0,inf,919.2,24896.0,0.74269646,0.4277286135693215,0.45722713864306785,0.2359882005899705
342,81293,2,0,inf,919.2,24896.0,0.74269646,0.4277286135693215,0.45722713864306785,0.2359882005899705
343,81293,5,0,inf,12156.2,16768.0,0.96411115,0.5167597765363129,0.11871508379888268,0.15363128491620112
344,6111,2,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
345,8123,1,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
346,8131,1,1,1.0,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
347,44511,1,1,1.0,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
348,44512,2,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
349,44611,1,1,1.0,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
350,44711,2,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
351,81293,12,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
352,722511,1,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
353,722512,2,2,1.0,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
354,812114,1,0,inf,5079.1,18944.0,1.2738649,0.5836575875486382,0.09171762090050027,0.2668148971650917
355,8131,1,0,inf,5806.6,17703.0,1.7641999,0.24072612470402527,0.1420678768745067,0.3709550118389897
356,51912,1,1,1.0,5806.6,17703.0,1.7641999,0.24072612470402527,0.1420678768745067,0.3709550118389897
357,81293,12,0,inf,5806.6,17703.0,1.7641999,0.24072612470402527,0.1420678768745067,0.3709550118389897
358,4411,1,1,1.0,13547.2,20288.0,0.83448219,0.21447721179624665,0.21447721179624665,0.290437890974084
359,81293,4,0,inf,13547.2,20288.0,0.83448219,0.21447721179624665,0.21447721179624665,0.290437890974084
360,532112,1,0,inf,13547.2,20288.0,0.83448219,0.21447721179624665,0.21447721179624665,0.290437890974084
361,81293,1,0,inf,9690.7,26080.0,0.3350924,0.3191489361702128,0.2526595744680851,0.38563829787234044
362,5221,1,1,1.0,10633.4,25643.0,0.53254402,0.2534854245880862,0.1964512040557668,0.46894803548795944
363,81293,4,0,inf,10633.4,25643.0,0.53254402,0.2534854245880862,0.1964512040557668,0.46894803548795944
364,6111,2,0,inf,6440.0,22144.0,1.1802717,0.35403726708074534,0.32298136645962733,0.33540372670807456
365,5221,2,0,inf,6347.2,65792.0,2.9549506,0.7857142857142857,0.7959183673469388,0.6632653061224489
366,6111,3,0,inf,6347.2,65792.0,2.9549506,0.7857142857142857,0.7959183673469388,0.6632653061224489
367,8123,1,1,1.0,6347.2,65792.0,2.9549506,0.7857142857142857,0.7959183673469388,0.6632653061224489
